,X,grid_id,species,distance_bin,n,ID,lat,lon,ele,grid_name,date,start_time,TOD,observers,hab_main
1641,1489,G38.7,Grey babbler,50.100m,1,242,18.20907,74.19075496,691.7771,G38,06-01-23,9:40,morning,"TB, VM, SM",grass
1642,1490,G38.8,Laughing dove,50.100m,1,243,18.20609199,74.19144002,697.948914,G38,06-01-23,9:54,morning,"TB, VM, SM",grass
1643,1491,G38.8,Large billed crow,100.200m,2,243,18.20609199,74.19144002,697.948914,G38,06-01-23,9:54,morning,"TB, VM, SM",grass
1644,1492,G38.8,Green bee eater,50.100m,1,243,18.20609199,74.19144002,697.948914,G38,06-01-23,9:54,morning,"TB, VM, SM",grass
1645,1493,G38.8,Grey babbler,50.100m,4,243,18.20609199,74.19144002,697.948914,G38,06-01-23,9:54,morning,"TB, VM, SM",grass
1646,1646,66,Eurasian collared dove,25.50m,1,271,18.29483598,74.535105,613.558716,G81A,11-01-23,7:21,morning,"JK, RC",grass
1647,1647,66,Red vented bulbul,0.5m,2,271,18.29483598,74.535105,613.558716,G81A,11-01-23,7:21,morning,"JK, RC",grass
1648,1648,66,Large billed crow,0.5m,2,271,18.29483598,74.535105,613.558716,G81A,11-01-23,7:21,morning,"JK, RC",grass
1649,1649,66,Green bee eater,0.5m,3,271,18.29483598,74.535105,613.558716,G81A,11-01-23,7:21,morning,"JK, RC",grass
1650,1650,66,Indian eagle owl,10.25m,1,271,18.29483598,74.535105,613.558716,G81A,11-01-23,7:21,morning,"JK, RC",grass
1651,1651,66,Indian eagle owl,50.100m,1,271,18.29483598,74.535105,613.558716,G81A,11-01-23,7:21,morning,"JK, RC",grass
1652,1652,66,Bay backed shrike ,10.25m,1,271,18.29483598,74.535105,613.558716,G81A,11-01-23,7:21,morning,"JK, RC",grass
1653,1653,66,Small minivet,25.50m,1,271,18.29483598,74.535105,613.558716,G81A,11-01-23,7:21,morning,"JK, RC",grass
1654,1654,67,Great egret,5.10m,1,272,18.293115,74.53304004,600.764465,G81A,11-01-23,7:46,morning,"JK, RC",grass
1655,1655,67,Grey francolin,50.100m,3,272,18.293115,74.53304004,600.764465,G81A,11-01-23,7:46,morning,"JK, RC",grass
1656,1656,67,Purple sunbird,10.25m,1,272,18.293115,74.53304004,600.764465,G81A,11-01-23,7:46,morning,"JK, RC",grass
1657,1657,67,Indian silverbill,25.50m,6,272,18.293115,74.53304004,600.764465,G81A,11-01-23,7:46,morning,"JK, RC",grass
1658,1658,67,Grey babbler,100.200m,10,272,18.293115,74.53304004,600.764465,G81A,11-01-23,7:46,morning,"JK, RC",grass
1659,1659,67,Indian robin,25.50m,1,272,18.293115,74.53304004,600.764465,G81A,11-01-23,7:46,morning,"JK, RC",grass
1660,1660,67,Red vented bulbul,50.100m,1,272,18.293115,74.53304004,600.764465,G81A,11-01-23,7:46,morning,"JK, RC",grass
1661,1661,68,Grey babbler,50.100m,10,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1662,1662,68,Bay backed shrike ,25.50m,1,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1663,1663,68,Whitethroat,10.25m,2,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1664,1664,68,Laughing dove,25.50m,1,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1665,1665,68,Laughing dove,50.100m,1,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1666,1666,68,Grey francolin,25.50m,1,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1667,1667,68,Grey francolin,50.100m,2,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1668,1668,68,Black drongo,50.100m,1,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1669,1669,68,Black drongo,100.200m,2,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1670,1670,68,Jungle babbler,50.100m,1,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1671,1671,68,Eurasian collared dove,100.200m,1,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1672,1672,68,Rufous tailed lark,10.25m,2,273,18.29216399,74.53581101,608.231934,G81A,11-01-23,8:01,morning,"JK, RC",grass
1673,1673,69,Syke's lark,10.25m,1,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1674,1674,69,Syke's lark,25.50m,1,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1675,1675,69,Short toed lark,10.25m,2,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1676,1676,69,Short toed lark,25.50m,5,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1677,1677,69,Whitethroat,5.10m,1,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1678,1678,69,Siberian stonechat,10.25m,1,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1679,1679,69,Siberian stonechat,50.100m,2,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1680,1680,69,Indian bushlark,25.50m,3,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1681,1681,69,Indian bushlark,50.100m,1,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1682,1682,69,Laughing dove,50.100m,1,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1683,1683,69,Grey babbler,50.100m,10,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1684,1684,69,Bay backed shrike ,100.200m,1,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1685,1685,69,Booted warbler,25.50m,2,274,18.29274704,74.53870403,616.659973,G81A,11-01-23,8:25,morning,"JK, RC",grass
1686,1686,71,Eurasian collared dove,200.500m,1,275,18.29487001,74.540483,610.10321,G81A,11-01-23,8:36,morning,"JK, RC",grass
1687,1687,71,Yellow wagtail,25.50m,1,275,18.29487001,74.540483,610.10321,G81A,11-01-23,8:36,morning,"JK, RC",grass
1688,1688,71,Whitethroat,10.25m,1,275,18.29487001,74.540483,610.10321,G81A,11-01-23,8:36,morning,"JK, RC",grass
1689,1689,71,Whitethroat,25.50m,2,275,18.29487001,74.540483,610.10321,G81A,11-01-23,8:36,morning,"JK, RC",grass
1690,1690,71,Grey francolin,25.50m,1,275,18.29487001,74.540483,610.10321,G81A,11-01-23,8:36,morning,"JK, RC",grass
1691,1691,71,Bay backed shrike ,50.100m,1,275,18.29487001,74.540483,610.10321,G81A,11-01-23,8:36,morning,"JK, RC",grass
1692,1692,71,Black drongo,100.200m,1,275,18.29487001,74.540483,610.10321,G81A,11-01-23,8:36,morning,"JK, RC",grass
1693,1693,71,Red vented bulbul,100.200m,1,275,18.29487001,74.540483,610.10321,G81A,11-01-23,8:36,morning,"JK, RC",grass
1694,1694,71,Booted warbler,10.25m,1,275,18.29487001,74.540483,610.10321,G81A,11-01-23,8:36,morning,"JK, RC",grass
1695,1695,71,Booted warbler,25.50m,2,275,18.29487001,74.540483,610.10321,G81A,11-01-23,8:36,morning,"JK, RC",grass
1696,1696,72,Indian silverbill,25.50m,10,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1697,1697,72,Red vented bulbul,10.25m,1,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1698,1698,72,Red vented bulbul,25.50m,2,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1699,1699,72,Green bee eater,25.50m,1,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1700,1700,72,Grey babbler,50.100m,2,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1701,1701,72,Bay backed shrike ,10.25m,1,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1702,1702,72,Eurasian collared dove,100.200m,1,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1703,1703,72,Eurasian collared dove,200.500m,1,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1704,1704,72,Grey necked bunting,25.50m,1,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1705,1705,72,Indian robin,50.100m,1,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1706,1706,72,Barn swallow,10.25m,3,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1707,1707,72,Indian bushlark,25.50m,2,276,18.29742699,74.54172302,604.833496,G81A,11-01-23,9:02,morning,"JK, RC",grass
1708,1708,73,Green bee eater,5.10m,1,277,18.29624003,74.53818602,597.034668,G81A,11-01-23,9:21,morning,"JK, RC",grass
1709,1709,73,Green bee eater,50.100m,1,277,18.29624003,74.53818602,597.034668,G81A,11-01-23,9:21,morning,"JK, RC",grass
1710,1710,73,Green bee eater,100.200m,2,277,18.29624003,74.53818602,597.034668,G81A,11-01-23,9:21,morning,"JK, RC",grass
1711,1711,73,Red vented bulbul,10.25m,2,277,18.29624003,74.53818602,597.034668,G81A,11-01-23,9:21,morning,"JK, RC",grass
1712,1712,73,Red vented bulbul,25.50m,1,277,18.29624003,74.53818602,597.034668,G81A,11-01-23,9:21,morning,"JK, RC",grass
1713,1713,73,Eurasian collared dove,100.200m,1,277,18.29624003,74.53818602,597.034668,G81A,11-01-23,9:21,morning,"JK, RC",grass
1714,1714,73,Laughing dove,100.200m,4,277,18.29624003,74.53818602,597.034668,G81A,11-01-23,9:21,morning,"JK, RC",grass
1715,1715,73,Red rumped swallow,200.500m,3,277,18.29624003,74.53818602,597.034668,G81A,11-01-23,9:21,morning,"JK, RC",grass
1716,1716,74,Ashy crowned sparrow lark,10.25m,1,278,18.29664102,74.53295697,611.061584,G81A,11-01-23,9:40,morning,"JK, RC",grass
1717,1717,74,Ashy crowned sparrow lark,25.50m,1,278,18.29664102,74.53295697,611.061584,G81A,11-01-23,9:40,morning,"JK, RC",grass
1718,1718,74,Green bee eater,10.25m,1,278,18.29664102,74.53295697,611.061584,G81A,11-01-23,9:40,morning,"JK, RC",grass
1719,1719,74,Common kestrel,25.50m,1,278,18.29664102,74.53295697,611.061584,G81A,11-01-23,9:40,morning,"JK, RC",grass
1720,1720,74,Laughing dove,100.200m,3,278,18.29664102,74.53295697,611.061584,G81A,11-01-23,9:40,morning,"JK, RC",grass
1721,1721,74,Grey babbler,100.200m,2,278,18.29664102,74.53295697,611.061584,G81A,11-01-23,9:40,morning,"JK, RC",grass
1722,1722,74,Black drongo,100.200m,2,278,18.29664102,74.53295697,611.061584,G81A,11-01-23,9:40,morning,"JK, RC",grass
1723,1723,74,Black drongo,200.500m,3,278,18.29664102,74.53295697,611.061584,G81A,11-01-23,9:40,morning,"JK, RC",grass
1724,1724,74,Pallid harrier,100.200m,1,278,18.29664102,74.53295697,611.061584,G81A,11-01-23,9:40,morning,"JK, RC",grass
1725,1725,74,Short toed lark,10.25m,15,278,18.29664102,74.53295697,611.061584,G81A,11-01-23,9:40,morning,"JK, RC",grass
1726,1726,74,Short toed lark,25.50m,2,278,18.29664102,74.53295697,611.061584,G81A,11-01-23,9:40,morning,"JK, RC",grass
1727,1727,75,Indian silverbill,10.25m,1,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1728,1728,75,Great grey shrike,50.100m,2,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1729,1729,75,Red rumped swallow,50.100m,3,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1730,1730,75,Eurasian collared dove,50.100m,2,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1731,1731,75,Laughing dove,25.50m,1,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1732,1732,75,Laughing dove,50.100m,2,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1733,1733,75,Laughing dove,100.200m,1,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1734,1734,75,Paddyfield pipit,25.50m,1,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1735,1735,75,Pied bushchat,25.50m,1,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1736,1736,75,Cattle egret,50.100m,3,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1737,1737,75,Green bee eater,25.50m,1,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1738,1738,75,Siberian stonechat,25.50m,1,279,18.29899902,74.53150104,611.377686,G81A,11-01-23,9:51,morning,"JK, RC",grass
1739,1739,77,Common myna,50.100m,1,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1740,1740,77,Siberian stonechat,25.50m,1,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1741,1741,77,Green bee eater,10.25m,2,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1742,1742,77,Red rumped swallow,50.100m,3,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1743,1743,77,Yellow wagtail,0.5m,1,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1744,1744,77,Yellow wagtail,5.10m,1,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1745,1745,77,Yellow wagtail,10.25m,2,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1746,1746,77,Booted warbler,5.10m,1,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1747,1747,77,Booted warbler,10.25m,1,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1748,1748,77,Booted warbler,25.50m,1,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1749,1749,77,Grey babbler,100.200m,2,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1750,1750,77,Steppe eagle,100.200m,1,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1751,1751,77,Chestnut bellied sandgrouse,50.100m,3,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1752,1752,77,Chestnut bellied sandgrouse,100.200m,16,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1753,1753,77,Blyth's reed warbler,10.25m,1,280,18.30177703,74.53068598,613.544189,G81A,11-01-23,10:09,morning,"JK, RC",grass
1754,1754,G143.1,Black drongo,100.200m,2,281,18.46650498,75.00063499,613.817261,G143,11-01-23,16:35,evening,"TB, JK",grass
1755,1755,G143.1,Black drongo,200.500m,1,281,18.46650498,75.00063499,613.817261,G143,11-01-23,16:35,evening,"TB, JK",grass
1756,1756,G143.1,Bay backed shrike ,100.200m,1,281,18.46650498,75.00063499,613.817261,G143,11-01-23,16:35,evening,"TB, JK",grass
1757,1757,G143.1,Tawny pipit,100.200m,1,281,18.46650498,75.00063499,613.817261,G143,11-01-23,16:35,evening,"TB, JK",grass
1758,1758,G143.1,Rock pigeon,200.500m,3,281,18.46650498,75.00063499,613.817261,G143,11-01-23,16:35,evening,"TB, JK",grass
1759,1759,G143.1,Red rumped swallow,200.500m,40,281,18.46650498,75.00063499,613.817261,G143,11-01-23,16:35,evening,"TB, JK",grass
1760,1760,G143.1,Cattle egret,100.200m,1,281,18.46650498,75.00063499,613.817261,G143,11-01-23,16:35,evening,"TB, JK",grass
1761,1761,G143.2,Red vented bulbul,50.100m,3,282,18.47024499,75.00020499,627.217407,G143,11-01-23,16:52,evening,"TB, JK",mixed
1762,1762,G143.2,Siberian stonechat,10.25m,1,282,18.47024499,75.00020499,627.217407,G143,11-01-23,16:52,evening,"TB, JK",mixed
1763,1763,G143.2,Indian robin,50.100m,1,282,18.47024499,75.00020499,627.217407,G143,11-01-23,16:52,evening,"TB, JK",mixed
1764,1764,G143.2,Green bee eater,50.100m,1,282,18.47024499,75.00020499,627.217407,G143,11-01-23,16:52,evening,"TB, JK",mixed
1765,1765,G143.2,Indian bushlark,25.50m,2,282,18.47024499,75.00020499,627.217407,G143,11-01-23,16:52,evening,"TB, JK",mixed
1766,1766,G143.2,Pallid harrier,100.200m,1,282,18.47024499,75.00020499,627.217407,G143,11-01-23,16:52,evening,"TB, JK",mixed
1767,1767,G143.2,Indian silverbill,50.100m,5,282,18.47024499,75.00020499,627.217407,G143,11-01-23,16:52,evening,"TB, JK",mixed
1768,1768,G143.2,Common babbler,50.100m,1,282,18.47024499,75.00020499,627.217407,G143,11-01-23,16:52,evening,"TB, JK",mixed
1769,1769,G143.3,Red vented bulbul,50.100m,1,283,18.47373697,75.00073699,623.997864,G143,11-01-23,17:06,evening,"TB, JK",grass
1770,1770,G143.3,Red vented bulbul,100.200m,1,283,18.47373697,75.00073699,623.997864,G143,11-01-23,17:06,evening,"TB, JK",grass
1771,1771,G143.3,Siberian stonechat,25.50m,2,283,18.47373697,75.00073699,623.997864,G143,11-01-23,17:06,evening,"TB, JK",grass
1772,1772,G143.3,Bay backed shrike ,200.500m,1,283,18.47373697,75.00073699,623.997864,G143,11-01-23,17:06,evening,"TB, JK",grass
1773,1773,G143.3,Grey babbler,100.200m,1,283,18.47373697,75.00073699,623.997864,G143,11-01-23,17:06,evening,"TB, JK",grass
1774,1774,G143.3,Grey babbler,200.500m,1,283,18.47373697,75.00073699,623.997864,G143,11-01-23,17:06,evening,"TB, JK",grass
1775,1775,G143.3,Laughing dove,100.200m,1,283,18.47373697,75.00073699,623.997864,G143,11-01-23,17:06,evening,"TB, JK",grass
1776,1776,G143.3,Common quail,25.50m,2,283,18.47373697,75.00073699,623.997864,G143,11-01-23,17:06,evening,"TB, JK",grass
1777,1777,G143.3,Whitethroat,10.25m,1,283,18.47373697,75.00073699,623.997864,G143,11-01-23,17:06,evening,"TB, JK",grass
1778,1778,G143.4,Eurasian collared dove,50.100m,2,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1779,1779,G143.4,Red rumped swallow,50.100m,10,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1780,1780,G143.4,Black drongo,100.200m,3,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1781,1781,G143.4,Grey francolin,200.500m,1,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1782,1782,G143.4,Pallid harrier,200.500m,1,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1783,1783,G143.4,Red vented bulbul,200.500m,1,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1784,1784,G143.4,Bay backed shrike ,25.50m,1,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1785,1785,G143.4,Siberian stonechat,5.10m,1,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1786,1786,G143.4,Short toed lark,100.200m,350,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1787,1787,G143.4,Tawny pipit,100.200m,1,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1788,1788,G143.4,Ashy crowned sparrow lark,100.200m,1,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1789,1789,G143.4,Rufous tailed lark,100.200m,1,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1790,1790,G143.4,Indian silverbill,10.25m,4,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1791,1791,G143.4,Grey necked bunting,100.200m,1,284,18.47596496,75.00313296,604.886353,G143,11-01-23,17:25,evening,"TB, JK",mixed
1792,1792,G143.5,Eurasian collared dove,100.200m,2,285,18.47871196,75.00231598,599.775208,G143,11-01-23,17:47,evening,"TB, JK",grass
1793,1793,G143.5,Shikra,50.100m,1,285,18.47871196,75.00231598,599.775208,G143,11-01-23,17:47,evening,"TB, JK",grass
1794,1794,G143.6,Grey babbler,100.200m,11,286,18.479048,74.99926496,596.115356,G143,11-01-23,18:00,evening,"TB, JK",grass
1795,1795,G143.6,Eurasian collared dove,50.100m,3,286,18.479048,74.99926496,596.115356,G143,11-01-23,18:00,evening,"TB, JK",grass
1796,1796,G143.6,Short toed lark,50.100m,2,286,18.479048,74.99926496,596.115356,G143,11-01-23,18:00,evening,"TB, JK",grass
1797,1797,G143.6,Black drongo,100.200m,1,286,18.479048,74.99926496,596.115356,G143,11-01-23,18:00,evening,"TB, JK",grass
1798,1798,G143.6,Tawny pipit,50.100m,1,286,18.479048,74.99926496,596.115356,G143,11-01-23,18:00,evening,"TB, JK",grass
1799,1799,G143.7,Grey babbler,100.200m,5,287,18.47799598,74.99480001,618.948975,G143,11-01-23,18:12,evening,"TB, JK",grass
1800,1800,G143.7,Indian eagle owl,200.500m,2,287,18.47799598,74.99480001,618.948975,G143,11-01-23,18:12,evening,"TB, JK",grass
1801,1801,G143.7,Rufous tailed lark,50.100m,2,287,18.47799598,74.99480001,618.948975,G143,11-01-23,18:12,evening,"TB, JK",grass
1802,1802,G144.1,Grey babbler,50.100m,2,288,18.44628297,74.997129,584.709839,G144,11-01-23,17:00,evening,"AU, RC",mixed
1803,1803,G144.1,Eurasian collared dove,10.25m,1,288,18.44628297,74.997129,584.709839,G144,11-01-23,17:00,evening,"AU, RC",mixed
1804,1804,G144.1,Red vented bulbul,100.200m,1,288,18.44628297,74.997129,584.709839,G144,11-01-23,17:00,evening,"AU, RC",mixed
1805,1805,G144.1,Black drongo,25.50m,1,288,18.44628297,74.997129,584.709839,G144,11-01-23,17:00,evening,"AU, RC",mixed
1806,1806,G144.1,Siberian stonechat,50.100m,1,288,18.44628297,74.997129,584.709839,G144,11-01-23,17:00,evening,"AU, RC",mixed
1807,1807,G144.1,Rosy starling,25.50m,1,288,18.44628297,74.997129,584.709839,G144,11-01-23,17:00,evening,"AU, RC",mixed
1808,1808,G144.1,Yellow wattled lapwing,50.100m,7,288,18.44628297,74.997129,584.709839,G144,11-01-23,17:00,evening,"AU, RC",mixed
1809,1809,G144.2,Black drongo,50.100m,1,289,18.44589497,75.00008103,591.738464,G144,11-01-23,17:11,evening,"AU, RC",grass
1810,1810,G144.2,Eurasian collared dove,10.25m,1,289,18.44589497,75.00008103,591.738464,G144,11-01-23,17:11,evening,"AU, RC",grass
1811,1811,G144.2,Isabelline wheatear,25.50m,1,289,18.44589497,75.00008103,591.738464,G144,11-01-23,17:11,evening,"AU, RC",grass
1812,1812,G144.2,Siberian stonechat,50.100m,1,289,18.44589497,75.00008103,591.738464,G144,11-01-23,17:11,evening,"AU, RC",grass
1813,1813,G144.2,Grey necked bunting,10.25m,2,289,18.44589497,75.00008103,591.738464,G144,11-01-23,17:11,evening,"AU, RC",grass
1814,1814,G144.2,Short toed lark,50.100m,15,289,18.44589497,75.00008103,591.738464,G144,11-01-23,17:11,evening,"AU, RC",grass
1815,1815,G144.3,Bay backed shrike ,10.25m,1,290,18.44598801,75.00342599,611.669128,G144,11-01-23,17:30,evening,"AU, RC",grass
